22480,0,728,122398719,"NY",20060730,140,+00000458.35
521942,1,731,122398719,"NY",20060714,140,+00000531.79
284230,0,728,122398719,"NY",20060725,288,+00000531.79
239885,0,1138,122398719,"TX",20060618,997,+00000635.61
203239,1,9558,122398719,"CA",20060413,282,+00000546.03
270057,1,17301,122398719,"NY",20060510,282,+00000687.15
237347,0,12008,122398719,"NY",20060725,280,+00000426.38
65300,0,1824,122398719,"NY",20060714,282,+00000666.64
469234,0,5057,122398719,"NY",20060710,96,+00000594.56
455039,0,17746,122398719,"NY",20060128,493,+00001681.68
41720,0,2843,122398719,"NY",20060801,95,+00000559.56
229603,1,7828,122398719,"FL",20060629,282,+00000198.97
139141,0,7160,122398719,"FL",20060118,141,+00000582.55
369074,1,5162,122398719,"FL",20051108,282,+00000545.02
493014,1,12296,122398719,"NY",20060725,434,+00000415.58
345460,1,6457,122398719,"FL",20060502,282,+00000844.49
282576,3,11826,122398719,"FL",20060118,288,+00000594.56
299634,1,7447,122398719,"NY",20060616,95,+00000316.21
441587,0,8655,122398719,"NY",20060817,487,+00001252.82
301225,0,9592,122398719,"CA",20060813,278,+00000495.31
216431,1,12599,122398719,"CA",20060209,95,+00000473.09
54280,0,13976,122398719,"NY",20060815,282,+00000745.32
455739,3,7109,122398719,"FL",20060701,278,+00000823.11
385539,4,18534,122398719,"TX",20060502,1320,+00000810.25
278661,2,10416,122398719,"FL",20060307,490,+00001124.29
221091,0,14987,122398719,"NY",20060502,282,+00000745.32
455558,2,17605,122398719,"CA",20060811,491,+00001527.46
275957,0,8755,122398719,"NY",20051012,282,+00000745.32
362400,0,4251,122398719,"NY",20051012,698,+00002153.14
442755,1,12036,122398719,"NY",20060627,288,+00000504.50
257338,4,16943,122398719,"FL",20051216,278,+00000816.46
355565,0,19268,122398719,"FL",20060420,97,+00000828.92
253546,0,12036,122398719,"NY",20060717,143,+00000616.25
80739,0,18383,122398719,"NY",20060227,288,+00000531.79
162762,1,5183,122398719,"CA",20060710,278,+00000512.64
330351,0,6973,122398719,"CA",20060710,1005,+00001057.40
239423,0,14266,122398719,"NY",20060702,283,+00001054.05
392839,1,7080,122398719,"FL",20051216,493,+00001649.57
24315,1,7520,122398719,"NY",20060618,95,+00000559.56
297676,0,18333,122398719,"NY",20060725,280,+00000426.38
15517,0,2716,122398719,"NY",20060209,85,+00001159.02
224111,0,14446,122398719,"CA",20060704,487,+00001377.98
214781,0,19360,122398719,"NY",20060629,282,+00000666.64
108651,0,16394,122398719,"TX",20060413,101,+00000531.79
106665,0,1724,122398719,"NY",20060413,488,+00001726.14
156638,2,2241,122398719,"NY",20060118,282,+00000707.08
128273,1,4594,122398719,"NY",20060714,486,+00001396.19
16205,1,13872,122398719,"NY",20060420,140,+00000458.35
331304,3,5191,122398719,"CA",20051216,297,+00000337.53
485994,2,12098,122398719,"NY",20060209,297,+00000486.15
190634,0,5495,122398719,"CA",20060710,95,+00000528.93
445357,1,11621,122398719,"NY",20060404,97,+00000366.51
4524,1,3031,122398719,"NY",20060420,1320,+00001193.37
496163,0,9073,122398719,"NY",20060801,1037,+00000516.37
363265,4,3709,122398719,"NY",20060717,288,+00000475.65
317639,2,14668,122398719,"NY",20060710,95,+00000516.37
48620,1,19391,122398719,"NY",20060822,278,+00000531.79
326308,0,2292,122398719,"NY",20060510,288,+00000531.79
26635,0,13606,122398719,"NY",20060307,278,+00000594.56
20907,0,15306,122398719,"NY",20060822,494,+00001775.18
355641,0,15310,122398719,"FL",20060725,492,+00001662.90
164297,0,3031,122398719,"NY",20060618,278,+00000594.56
191880,1,14222,122398719,"NY",20060618,95,+00000541.20
171089,3,17798,122398719,"NY",20060709,280,+00000134.83
513336,0,10789,122398719,"NY",20060407,492,+00001398.35
307191,2,19411,122398719,"NY",20060510,167,+00000331.80
387554,1,9140,122398719,"NY",20060425,95,+00000516.37
177273,3,8421,122398719,"NY",20060530,297,+00000502.50
236613,0,14112,122398719,"FL",20060420,283,+00001009.01
459104,4,6152,122398719,"NY",20060819,167,+00000586.01
291045,0,4492,122398719,"NY",20051012,282,+00000745.32
3191,0,3429,122398769,"NY",20051012,1320,+00001078.67
339209,2,15881,122398719,"CA",20060706,491,+00001277.97
235741,0,17998,122398719,"CA",20060719,95,+00000473.09
466978,0,8832,122398719,"NY",20060308,97,+00000629.22
214179,0,20182,122398719,"NY",20060714,282,+00000745.32
156289,1,14309,122398719,"NY",20060805,282,+00000745.32
213222,1,16564,122398719,"NY",20060713,282,+00000623.58
257134,2,16587,122398719,"FL",20060819,167,+00000620.33
53728,1,18289,122398719,"TX",20060529,93,+00000635.61
323003,2,8615,122398719,"NY",20060209,282,+00000745.32
247647,0,3100,122398719,"NY",20060814,288,+00000531.79
26128,0,3160,122398719,"NY",20051012,97,+00000778.46
167361,0,6090,122398719,"NY",20060209,282,+00000745.32
366201,1,2784,122398719,"NY",20060209,196,+00000778.46
352835,0,6490,122398719,"FL",20060815,491,+00001414.16
317467,0,5020,122398719,"CA",20060619,1003,+00000528.65
529542,0,9644,122398719,"CA",20060814,297,+00000337.53
332992,2,1839,122398794,"NY",20060301,441,+00001385.29
332992,2,1839,122398794,"NY",20060301,143,+00000688.99
483024,0,18247,122398719,"CA",20060716,194,+00000815.22
143448,0,11678,122398719,"NY",20051113,283,+00000999.96
336682,0,1355,122398719,"NY",20060717,280,+00000426.38
58102,0,1797,122398807,"NY",20060704,282,+00000745.32
459155,2,13841,122398719,"FL",20051113,167,+00000693.59
306927,21,13030,122398719,"NY",20060801,1530,+00000317.80
96277,0,9482,122398719,"CA",20060308,282,+00000546.03
432501,0,2414,122398719,"NY",20051216,282,+00000527.02
103980,0,11200,122398719,"NY",20060307,282,+00000522.21
430180,1,6912,122398719,"NY",20060720,95,+00000288.66
391905,2,15646,122398719,"NY",20060219,282,+00000666.64
26270,1,2753,122398807,"NY",20051113,143,+00000589.44
267007,3,17947,122398719,"NY",20060801,282,+00000687.15
271882,2,14262,122398719,"FL",20060320,288,+00000534.16
306315,0,13717,122398719,"NY",20060307,95,+00000492.34
1048,0,1635,122398719,"NY",20060822,282,+00000745.32
195752,0,2247,122398719,"NY",20060308,288,+00000531.79
514990,1,8555,122398719,"NY",20060822,282,+00000745.32
494936,0,2003,122398807,"NY",20060307,111,+00001271.23
219852,1,15647,122398719,"NY",20060120,282,+00000745.32
219093,0,6824,122398719,"NY",20060725,282,+00000666.64
417015,0,10135,122398719,"FL",20060526,456,+00001144.11
489028,1,9589,122398719,"CA",20051222,278,+00000264.75
306315,0,13717,122398719,"NY",20060307,278,+00000514.90
167065,2,9881,122398719,"NY",20060714,288,+00000531.79
131335,1,14478,122398719,"NY",20060710,1326,+00001456.38
249800,0,7989,122398719,"FL",20060725,492,+00001634.07
92145,2,9057,122398719,"NY",20060530,95,+00000568.51
198695,0,13339,122398719,"NY",20060516,283,+00001054.05
540406,0,5576,122398719,"FL",20060819,169,+00000814.60
114499,0,13079,122398719,"NY",20060413,167,+00000586.01
81610,0,18278,122398719,"NY",20060219,97,+00000765.38
388585,0,7678,122398719,"FL",20060725,278,+00000823.11
365157,0,1756,122398719,"NY",20060706,488,+00001496.06
17117,1,9864,122398719,"NY",20060209,140,+00000458.35
129561,1,9635,122398807,"CA",20060807,260,+00001043.45
120731,2,15054,122398794,"NY",20060802,297,+00000512.45
5167,0,9964,122398719,"NY",20060523,280,+00000426.38
431200,0,5336,122398719,"NY",20060626,85,+00001003.74
363539,2,15269,122398719,"NY",20060717,95,+00000254.24
215038,1,16082,122398719,"NY",20060720,95,+00000516.37
22422,1,2833,122398719,"NY",20060128,282,+00000666.64
264375,0,3328,122398719,"NY",20060706,85,+00000854.25
427226,2,12796,122398719,"NY",20060627,280,+00000381.37
140529,1,13739,122398719,"NY",20060725,283,+00000971.78
192666,1,12264,122398719,"NY",20060618,282,+00000745.32
410302,0,17025,122398719,"FL",20060705,297,+00000532.55
193637,1,14258,122398719,"NY",20060725,282,+00000745.32
394592,3,6951,122398719,"NY",20060730,491,+00000581.68
160508,1,14147,122398719,"NY",20060221,169,+00000659.02
403824,0,8671,122398719,"NY",20060704,282,+00000666.64
107161,0,8798,122398719,"NY",20060705,288,+00000531.79
234012,0,14646,122398719,"FL",20060717,282,+00000801.16
370077,0,15059,122398719,"FL",20060420,283,+00000654.09
67555,0,4613,122398719,"NY",20060814,95,+00000577.32
266368,0,10623,122398719,"NY",20060714,282,+00000687.15
278101,1,15337,122398719,"NY",20060813,169,+00000616.25
540406,0,5576,122398719,"FL",20060819,85,+00000899.46
34519,0,10643,122398719,"NY",20060120,587,+00002122.43
310509,1,7198,122398719,"CA",20060420,282,+00000546.03
133859,1,3509,122398719,"CA",20051012,282,+00000531.41
133859,1,3509,122398719,"CA",20051012,1009,+00000376.30
478920,3,6920,122398719,"NY",20060514,167,+00000524.14
168398,1,1089,122398719,"NY",20060716,278,+00000594.56
182284,3,6724,122398719,"NY",20060120,486,+00001324.54
261968,0,9073,122398719,"NY",20060719,288,+00000444.93
104278,0,9231,122398719,"NY",20060221,282,+00000745.32
518632,0,9929,122398719,"NY",20060719,280,+00000404.50
157800,1,1575,122398719,"NY",20060618,85,+00001036.66
209362,3,287,122398719,"TX",20060308,481,+00001377.98
100847,3,3722,122398719,"NY",20060718,492,+00001553.69
181737,0,11431,122398719,"NY",20060814,282,+00000745.32
105682,0,4200,122398719,"NY",20060502,288,+00000531.79
22647,0,4926,122398807,"NY",20060720,1005,+00001151.15
516600,1,16947,122398719,"NY",20051220,280,+00000190.68
175583,1,2089,122398719,"NY",20060619,282,+00000333.32
80519,0,16398,122398719,"NY",20060209,95,+00000568.51
521661,0,19406,122398719,"FL",20060320,297,+00000582.03
171820,0,11646,122398719,"FL",20060214,167,+00000693.59
234336,21,13684,122398719,"FL",20060618,485,+00000615.43
143952,2,15364,122398719,"NY",20060705,282,+00000707.08
21782,1,16189,122398719,"NY",20060128,486,+00000996.92
48679,0,13717,122398719,"NY",20060607,282,+00000745.32
3865,0,2124,122398719,"NY",20060702,415,+00001388.93
268935,0,11040,122398719,"NY",20060221,288,+00000490.29
268935,0,11040,122398719,"NY",20060221,95,+00000498.97
487614,0,6160,122398719,"NY",20060710,485,+00001078.67
348721,1,11654,122398719,"NY",20051118,1326,+00001310.35
40741,0,13079,122398719,"NY",20060612,278,+00000594.56
76178,1,9812,122398719,"NY",20060702,457,+00001287.02
276974,0,19320,122398719,"NY",20060618,278,+00000594.56
365255,3,15407,122398719,"NY",20060720,1606,+00001340.83
331815,0,7233,122398719,"FL",20060308,278,+00000823.11
326917,1,2023,122398719,"NY",20060627,282,+00000745.32
290097,0,5576,122398719,"FL",20060719,96,+00000702.06
327601,1,6879,122398719,"NY",20060307,278,+00000594.56
403717,1,15582,122398719,"NY",20060714,280,+00000426.38
232747,0,16587,122398719,"FL",20060308,282,+00000801.16
271539,1,8798,122398719,"NY",20060719,95,+00000498.97
303850,1,5431,122398719,"CA",20060209,485,+00001059.78
184973,1,15059,122398719,"FL",20060601,297,+00000520.56
412001,1,12679,122398719,"NY",20060724,278,+00000594.56
120538,0,6910,122398719,"NY",20060530,282,+00000666.64
108870,1,8131,122398744,"TX",20060605,134,+00000531.79
35039,3,16358,122398719,"FL",20051012,297,+00000568.06
321893,1,11692,122398719,"NY",20051012,282,+00000745.32
374585,0,9328,122398719,"CA",20060320,278,+00000529.51
523965,3,8966,122398719,"NY",20060412,416,+00001582.67
316150,2,1782,122398719,"NY",20060710,490,+00001306.50
463848,1,11011,122398719,"NY",20060530,282,+00000745.32
85301,2,12295,122398719,"NY",20060815,280,+00000426.38
286762,0,14749,122398719,"NY",20060626,280,+00000426.38
478082,0,8566,122398719,"NY",20060710,1326,+00001324.16
364899,1,8520,122398719,"NY",20060705,282,+00000707.08
471793,0,2420,122398719,"NY",20060818,140,+00000531.79
97096,0,4064,122398719,"NY",20051012,167,+00000586.01
206469,0,16142,122399961,"FL",20060719,1205,+00000730.26
525780,1,7050,122398719,"FL",20060714,485,+00001059.78
126642,2,9812,122398719,"NY",20051207,282,+00000481.98
47068,2,2888,122398719,"NY",20060719,95,+00000577.32
356150,1,3722,122398719,"NY",20051107,280,+00000165.13
24680,0,9958,122398719,"NY",20060120,169,+00000674.17
312428,0,2075,122398719,"NY",20060710,288,+00000475.65
251,0,5132,122398719,"NY",20060120,278,+00000594.56
461605,0,12568,122398719,"CA",20060509,283,+00000273.01
210513,1,16099,122398719,"NY",20060710,485,+00001189.13
137851,0,12428,122398719,"CA",20060714,485,+00001026.13
252289,1,5378,122398719,"FL",20060127,282,+00000390.53
292506,0,12403,122398719,"NY",20060320,386,+00001044.18
1167,1,3400,122398769,"NY",20060702,1326,+00001452.91
107812,0,9476,122398719,"CA",20060719,282,+00000546.03
224442,2,2381,122398719,"NY",20060706,282,+00000745.32
299206,0,12087,122398719,"FL",20060529,282,+00000755.35
259004,1,1967,122398719,"NY",20060814,282,+00000666.64
355953,0,9594,122398719,"CA",20060801,288,+00000432.26
193222,0,11668,122398719,"NY",20060717,282,+00000745.32
166638,2,10715,122398782,"NY",20060214,1688,+00001210.18
173021,2,9231,122398719,"NY",20060717,1688,+00001421.28
269231,3,10623,122398719,"NY",20060717,282,+00000687.15
511686,1,3265,122398719,"CA",20060706,282,+00000510.77
142804,1,6540,122398719,"FL",20060801,423,+00000812.74
506885,3,4358,122398719,"NY",20060217,306,+00000688.99
374603,1,15901,122398719,"NY",20060607,282,+00000745.32
226505,0,12680,122398719,"FL",20060629,282,+00000844.49
131036,1,11391,122398719,"NY",20060221,169,+00000681.62
124835,0,896,122398719,"NY",20060717,95,+00000577.32
190431,0,17027,122398719,"NY",20060221,282,+00000745.32
174005,0,18868,122398719,"NY",20060720,282,+00000745.32
388834,4,7670,122398719,"FL",20060710,143,+00000901.70
236731,1,759,122398719,"TX",20060607,93,+00000784.93
331289,3,8034,122398719,"CA",20060607,297,+00000377.37
59977,1,10989,122398719,"NY",20060822,282,+00000745.32
349169,2,18338,122398719,"FL",20060720,278,+00000736.19
213017,2,5617,122398719,"FL",20060420,278,+00000724.71
248648,0,12436,122398719,"NY",20060529,278,+00000594.56
485054,0,11066,122398719,"NY",20060510,282,+00000666.64
101635,3,14182,122398719,"NY",20060725,95,+00000577.32
511567,0,2688,122398719,"NY",20060714,97,+00000449.44
257924,0,8577,122398719,"NY",20060629,95,+00000516.37
2124,0,13209,122398719,"NY",20060629,282,+00000745.32
88759,2,14705,122398794,"CA",20060802,1320,+00001019.76
242669,0,14855,122398719,"NY",20060801,282,+00000666.64
88199,3,3591,122398719,"NY",20060725,288,+00000531.79
221569,0,7152,122398719,"FL",20060815,142,+00000814.11
114671,0,14266,122398719,"NY",20060310,282,+00000745.32
360529,2,18983,122398719,"FL",20060510,282,+00000830.26
381698,0,3214,122398719,"NY",20060704,278,+00000531.79
3375,1,6707,122398719,"NY",20060502,96,+00000898.89
415568,1,5523,122398719,"FL",20060126,194,+00000975.36
3375,1,6707,122398719,"NY",20060502,492,+00001553.69
375714,0,17406,122398719,"NY",20060813,556,+00001468.81
68436,0,11090,122398719,"CA",20060819,95,+00000528.93
507830,1,8667,122398719,"NY",20060420,282,+00000745.32
433945,0,9172,122398719,"NY",20060710,282,+00000745.32
317148,2,1664,122398719,"NY",20060714,167,+00000577.32
337040,3,11301,122398794,"NY",20060227,1320,+00001063.59
157040,0,9300,122398719,"CA",20051113,1004,+00000772.21
468883,0,16724,122398719,"NY",20060307,283,+00000623.58
66595,3,12921,122398719,"NY",20060801,297,+00000512.45
345600,2,15630,122398794,"FL",20060209,140,+00000541.02
466434,0,13388,122398719,"NY",20060629,487,+00000820.16
338544,0,9463,122398719,"CA",20060221,283,+00000772.21
446885,0,8836,122398719,"NY",20051028,491,+00001269.64
396294,2,10340,122398719,"FL",20060221,1329,+00001429.99
61932,0,9265,122398719,"NY",20051113,491,+00001463.30
112935,0,19391,122398719,"NY",20060710,167,+00000586.01
67473,0,8576,122398719,"NY",20060627,282,+00000745.32
93278,0,2544,122398719,"NY",20060120,288,+00000531.79
151350,0,12770,122398719,"FL",20051112,167,+00000675.52
518112,1,3969,122398719,"CA",20060819,282,+00000610.49
406442,0,18424,122398719,"NY",20060502,280,+00000381.37
264589,0,2292,122398719,"NY",20051012,282,+00000687.15
110941,2,8909,122398794,"NY",20051012,280,+00000381.37
432516,0,14587,122398769,"FL",20060813,1326,+00001415.94
24494,1,11794,122398719,"NY",20060219,457,+00001092.07
157723,0,11845,122398719,"NY",20060618,282,+00000745.32
33663,0,6886,122398719,"NY",20060802,278,+00000531.79
171077,3,17995,122398719,"NY",20060627,515,+00001403.40
367028,0,3355,122398719,"CA",20060627,95,+00000528.93
493070,0,2718,122398719,"NY",20060413,282,+00000707.08
207912,1,11011,122398719,"NY",20060724,288,+00000475.65
339338,0,10623,122398719,"NY",20060618,282,+00000687.15
343254,1,12372,122398719,"NY",20060618,97,+00000778.46
362374,0,15154,122398719,"NY",20060730,282,+00000745.32
65689,0,2932,122398719,"NY",20060725,297,+00000512.45
101167,0,8452,122398719,"NY",20060725,169,+00000653.63
199847,2,2300,122398719,"NY",20060618,1320,+00000533.69
42844,3,1532,122398782,"NY",20060531,1688,+00001091.70
46815,0,2199,122398719,"NY",20060724,141,+00000497.24
147349,0,1976,122398719,"NY",20060618,282,+00000666.64
228758,2,15445,122398794,"FL",20060618,297,+00000635.61
242690,0,10368,122398719,"FL",20060730,282,+00000733.99
63692,3,13606,122398719,"NY",20060618,1688,+00001123.62
241298,1,3564,122398719,"NY",20060618,280,+00000381.37
121740,1,3237,122398719,"NY",20060106,169,+00000142.12
73407,0,9266,122398719,"NY",20060724,284,+00001290.94
200731,0,15450,122398719,"NY",20060618,280,+00000414.37
524755,0,9641,122398719,"CA",20060529,282,+00000610.49
176737,0,3660,122398719,"NY",20060420,1646,+00001016.98
176737,0,3660,122398719,"NY",20060420,489,+00001063.59
458813,0,3477,122398719,"CA",20060814,486,+00001396.19
65812,0,5132,122398719,"NY",20060209,95,+00000577.32
201322,21,13540,122398719,"NY",20060211,282,+00000638.23
537153,0,3960,122398719,"CA",20060618,85,+00000960.28
351356,1,19172,122398719,"FL",20060720,490,+00001198.43
378476,3,15904,122398719,"FL",20060719,282,+00000741.25
349077,1,6782,122398719,"NY",20060730,284,+00001290.94
349169,0,18338,122398719,"FL",20060720,141,+00000616.74
335147,3,11955,122398719,"NY",20060710,95,+00000516.37
332195,4,5148,122398719,"NY",20060310,282,+00000666.64
401696,3,17317,122398719,"TX",20060510,997,+00000606.34
327681,1,14810,122398719,"NY",20060720,282,+00000745.32
114466,1,2006,122398719,"NY",20051104,282,+00000333.32
169251,3,16393,122398769,"FL",20060710,1357,+00001946.43
311513,3,8616,122398719,"NY",20060830,280,+00000426.38
173133,0,7245,122398719,"FL",20060120,141,+00000616.74
395294,3,12171,122398719,"FL",20060822,297,+00000516.37
344399,0,13192,122398719,"NY",20060309,283,+00001054.05
187185,5,15159,122398719,"NY",20060420,297,+00000458.35
540884,0,6885,122398719,"NY",20060725,95,+00000568.51
318752,0,15607,122398719,"FL",20060118,486,+00001338.19
201458,1,626,122398719,"NY",20060716,280,+00000426.38
322606,0,4496,122398719,"NY",20060128,280,+00000426.38
412023,4,7767,122398794,"FL",20060802,297,+00000582.03
444289,0,4619,122398719,"NY",20060717,1661,+00000937.40
170879,2,2643,122398719,"NY",20051217,95,+00000547.70
63125,0,12033,122398719,"NY",20060716,282,+00000687.15
423753,1,6204,122398719,"NY",20060224,282,+00000527.02
176630,0,8621,122398719,"NY",20060502,167,+00000586.01
146817,1,14478,122398719,"NY",20060822,95,+00000508.49
492095,0,2238,122398719,"NY",20060719,282,+00000666.64
515629,1,4529,122398719,"NY",20060822,282,+00000666.64
189940,1,18632,122398719,"TX",20060618,93,+00000814.60
440235,0,18293,122398719,"NY",20060627,492,+00001368.05
59190,0,14910,122398719,"NY",20060627,167,+00000500.48
386772,1,10340,122398719,"FL",20060209,491,+00001499.00
285016,0,8381,122398719,"NY",20060802,435,+00000627.62
61137,1,18942,122398719,"TX",20060403,618,+00000926.56
293221,1,14582,122398719,"NY",20060119,282,+00000333.32
137529,0,12859,122398719,"CA",20060714,278,+00000529.51
493371,1,9122,122398719,"NY",20060118,167,+00000586.01
340946,0,14811,122398719,"NY",20060806,282,+00000745.32
321929,0,16662,122398857,"NY",20060412,282,+00000745.32
492477,1,14465,122398719,"NY",20060607,282,+00000707.08
339180,1,5599,122398719,"FL",20060627,169,+00000827.89
505919,4,14988,122398719,"NY",20060707,282,+00000707.08
199630,0,14810,122398719,"NY",20060219,280,+00000426.38
144274,1,12106,122398719,"NY",20060128,288,+00000490.29
395708,0,12399,122398719,"NY",20060627,97,+00000834.81
95841,0,9255,122398782,"NY",20060214,1688,+00001039.58
318481,0,14897,122398719,"NY",20060128,1329,+00001456.38
249354,0,3156,122398719,"NY",20060710,282,+00000745.32
225018,1,18008,122398719,"NY",20051217,95,+00000516.37
60554,1,5140,122398719,"NY",20060120,280,+00000426.38
447736,0,11016,122398719,"NY",20060716,95,+00000516.37
477748,0,11747,122398719,"NY",20060728,278,+00000531.79
241268,2,2419,122398719,"NY",20060420,283,+00000942.77
295599,1,14337,122398719,"NY",20060811,486,+00001403.40
303982,1,1997,122398719,"NY",20060530,282,+00000745.32
235285,2,3169,122398769,"NY",20060717,194,+00000724.71
505574,0,8963,122398719,"NY",20060221,288,+00000475.65
103264,5,1298,122398719,"NY",20060629,288,+00000475.65
184883,0,8375,122398719,"NY",20060219,306,+00000616.25
297988,0,7738,122398719,"FL",20060814,282,+00000840.84
185739,0,12773,122398719,"CA",20060118,278,+00000592.01
469352,0,13984,122398719,"NY",20060629,278,+00000497.44
167948,3,9958,122398719,"NY",20060221,282,+00000745.32
453280,3,20199,122398794,"FL",20060725,349,+00001904.15
281915,3,17605,122398719,"CA",20060713,278,+00000529.51
285608,1,2839,122398719,"NY",20060310,169,+00000533.69
461827,2,10082,122398719,"FL",20060704,278,+00000823.11
31783,0,15220,122398719,"NY",20060717,490,+00001024.90
66001,1,5140,122398719,"NY",20060706,95,+00000179.77
61883,0,3935,122398719,"NY",20060627,288,+00000475.65
285608,1,2839,122398719,"NY",20060310,288,+00000411.92
253800,0,13759,122398719,"FL",20060801,490,+00001109.69
226395,3,15894,122398719,"FL",20060209,283,+00001132.97
432590,0,1943,122398719,"NY",20060510,282,+00000577.32
368877,2,903,122398719,"NY",20060303,282,+00000333.32
288571,2,10395,122398719,"FL",20060717,95,+00000756.22
13987,1,13872,122398719,"NY",20060702,278,+00000531.79
519177,0,8945,122398719,"NY",20060725,283,+00000942.77
122971,2,1195,122398719,"NY",20060629,169,+00000681.62
268803,0,3890,122398719,"NY",20060815,488,+00001542.11
238085,1,5140,122398719,"NY",20060629,282,+00000666.64
526020,1,14633,122398719,"NY",20060502,95,+00000516.37
122727,0,12033,122398719,"NY",20060307,95,+00000568.51
457868,2,15427,122398719,"NY",20060813,282,+00000745.32
185778,4,13550,122398719,"CA",20060813,515,+00001282.70
142174,2,16606,122398719,"NY",20060717,280,+00000393.10
74659,1,16437,122398719,"NY",20060128,282,+00000745.32
392220,0,13911,122398719,"NY",20060717,457,+00001220.98
542283,0,13804,122398719,"NY",20060815,485,+00001129.89
78492,0,10729,122398719,"CA",20060710,282,+00000432.26
212539,0,10552,122398719,"NY",20051217,282,+00000577.32
266933,1,14590,122398719,"NY",20060403,167,+00000298.13
320843,0,8807,122398719,"NY",20060219,486,+00001403.40
473164,0,4129,122398719,"NY",20060120,85,+00001036.66
72395,3,12056,122398719,"NY",20060710,283,+00001054.05
424086,0,13683,122398719,"FL",20060710,282,+00000707.79
102490,0,14626,122398719,"NY",20060320,280,+00000381.37
